item_id,dataset,sample_id,generator,setting,vllm/Qwen/Qwen3-14B,vllm/Qwen/Qwen3-4B-Instruct-2507,vllm/allenai/Olmo-3-7B-Instruct,vllm/meta-llama/Llama-3.1-8B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/nvidia/NVIDIA-Nemotron-Nano-9B-v2,n_evaluators,n_correct,mean_correct,correctness_variance,all_evaluators_same,correctness_pattern,difficulty,discrimination,guessing
gpqa::gpqa:recp6FiqiYRjKEcXZ::google/gemini-3.1-pro-preview::augment_model,gpqa,gpqa:recp6FiqiYRjKEcXZ,google/gemini-3.1-pro-preview,augment_model,0.0,0.0,0.0,1.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,000100,19.390815275858703,0.9999991057832702,0.1249146906090595
gpqa::gpqa:recp6FiqiYRjKEcXZ::google/gemini-3.1-pro-preview::human_from_scratch,gpqa,gpqa:recp6FiqiYRjKEcXZ,google/gemini-3.1-pro-preview,human_from_scratch,1.0,0.0,0.0,0.0,0.0,1.0,6,2.0,0.3333333333333333,0.22222222222222224,False,100001,18.65278603029229,1.0000001426193066,0.2952486521111911
gpqa::gpqa:recp6FiqiYRjKEcXZ::google/gemini-3.1-pro-preview::model_from_scratch,gpqa,gpqa:recp6FiqiYRjKEcXZ,google/gemini-3.1-pro-preview,model_from_scratch,0.0,0.0,0.0,1.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,000100,18.793805404347232,0.999997960241514,0.2072100693004493
gpqa::gpqa:recp6FiqiYRjKEcXZ::openai/gpt-5.2-2025-12-11::augment_ablation,gpqa,gpqa:recp6FiqiYRjKEcXZ,openai/gpt-5.2-2025-12-11,augment_ablation,0.0,1.0,0.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,010000,19.365842843061213,0.999998157992054,0.1249147740388923
gpqa::gpqa:recp6FiqiYRjKEcXZ::openai/gpt-5.2-2025-12-11::augment_human,gpqa,gpqa:recp6FiqiYRjKEcXZ,openai/gpt-5.2-2025-12-11,augment_human,0.0,0.0,0.0,1.0,0.0,1.0,6,2.0,0.3333333333333333,0.22222222222222224,False,000101,19.51237144997901,1.0000018065148475,0.1990930043491604
gpqa::gpqa:recp6FiqiYRjKEcXZ::openai/gpt-5.2-2025-12-11::augment_model,gpqa,gpqa:recp6FiqiYRjKEcXZ,openai/gpt-5.2-2025-12-11,augment_model,0.0,0.0,0.0,0.0,1.0,1.0,6,2.0,0.3333333333333333,0.22222222222222224,False,000011,19.560243729985157,1.0000017092039537,0.1990929867878136
gpqa::gpqa:recp6FiqiYRjKEcXZ::openai/gpt-5.2-2025-12-11::human_from_scratch,gpqa,gpqa:recp6FiqiYRjKEcXZ,openai/gpt-5.2-2025-12-11,human_from_scratch,1.0,0.0,0.0,0.0,0.0,1.0,6,2.0,0.3333333333333333,0.22222222222222224,False,100001,18.822211323970556,0.9999999100967192,0.2952487083584516
gpqa::gpqa:recp6FiqiYRjKEcXZ::openai/gpt-5.2-2025-12-11::model_from_scratch,gpqa,gpqa:recp6FiqiYRjKEcXZ,openai/gpt-5.2-2025-12-11,model_from_scratch,0.0,0.0,0.0,1.0,0.0,1.0,6,2.0,0.3333333333333333,0.22222222222222224,False,000101,18.963233756815487,0.9999995587365732,0.2952487740604728
gpqa::gpqa:recp6FiqiYRjKEcXZ::together/Qwen/Qwen3.5-397B-A17B::augment_ablation,gpqa,gpqa:recp6FiqiYRjKEcXZ,together/Qwen/Qwen3.5-397B-A17B,augment_ablation,0.0,0.0,1.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,001000,19.13019971678636,0.999998439769391,0.1249147094519475
gpqa::gpqa:recp6FiqiYRjKEcXZ::together/Qwen/Qwen3.5-397B-A17B::augment_human,gpqa,gpqa:recp6FiqiYRjKEcXZ,together/Qwen/Qwen3.5-397B-A17B,augment_human,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.276719340086014,0.9999967638960784,0.0685797992716835
gpqa::gpqa:recp6FiqiYRjKEcXZ::together/Qwen/Qwen3.5-397B-A17B::augment_model,gpqa,gpqa:recp6FiqiYRjKEcXZ,together/Qwen/Qwen3.5-397B-A17B,augment_model,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.324593102974397,0.9999967773726932,0.0685797992716846
gpqa::gpqa:recp6FiqiYRjKEcXZ::together/Qwen/Qwen3.5-397B-A17B::human_from_scratch,gpqa,gpqa:recp6FiqiYRjKEcXZ,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,1.0,0.0,0.0,0.0,0.0,1.0,6,2.0,0.3333333333333333,0.22222222222222224,False,100001,18.58657077538384,0.9999995861255158,0.2952488209911336
gpqa::gpqa:recp6FiqiYRjKEcXZ::together/Qwen/Qwen3.5-397B-A17B::model_from_scratch,gpqa,gpqa:recp6FiqiYRjKEcXZ,together/Qwen/Qwen3.5-397B-A17B,model_from_scratch,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,18.72758371709989,0.9999966081749928,0.1315100033590518
gpqa::gpqa:recp7VwqZlO6v7ly8::google/gemini-3.1-pro-preview::augment_ablation,gpqa,gpqa:recp7VwqZlO6v7ly8,google/gemini-3.1-pro-preview,augment_ablation,1.0,1.0,1.0,1.0,0.0,0.0,6,4.0,0.6666666666666666,0.22222222222222224,False,111100,19.06576178298029,1.000007581069246,0.3813027501860322
gpqa::gpqa:recp7VwqZlO6v7ly8::google/gemini-3.1-pro-preview::augment_human,gpqa,gpqa:recp7VwqZlO6v7ly8,google/gemini-3.1-pro-preview,augment_human,1.0,1.0,0.0,0.0,0.0,1.0,6,3.0,0.5,0.25,False,110001,19.212280235643757,1.000004894985322,0.2861748334155186
gpqa::gpqa:recp7VwqZlO6v7ly8::google/gemini-3.1-pro-preview::augment_model,gpqa,gpqa:recp7VwqZlO6v7ly8,google/gemini-3.1-pro-preview,augment_model,1.0,0.0,1.0,0.0,0.0,1.0,6,3.0,0.5,0.25,False,101001,19.260152016358948,1.0000049181571458,0.2861748714526244
gpqa::gpqa:recp7VwqZlO6v7ly8::google/gemini-3.1-pro-preview::human_from_scratch,gpqa,gpqa:recp7VwqZlO6v7ly8,google/gemini-3.1-pro-preview,human_from_scratch,1.0,1.0,1.0,1.0,1.0,0.0,6,5.0,0.8333333333333334,0.1388888888888889,False,111110,18.522120446337613,1.00000522534793,0.5898261078547237
gpqa::gpqa:recp7VwqZlO6v7ly8::google/gemini-3.1-pro-preview::model_from_scratch,gpqa,gpqa:recp7VwqZlO6v7ly8,google/gemini-3.1-pro-preview,model_from_scratch,1.0,0.0,0.0,1.0,0.0,1.0,6,3.0,0.5,0.25,False,100101,18.6631407150516,1.0000013707806663,0.390888699726072
gpqa::gpqa:recp7VwqZlO6v7ly8::openai/gpt-5.2-2025-12-11::augment_ablation,gpqa,gpqa:recp7VwqZlO6v7ly8,openai/gpt-5.2-2025-12-11,augment_ablation,1.0,1.0,0.0,0.0,0.0,1.0,6,3.0,0.5,0.25,False,110001,19.23518201956592,1.0000034484042424,0.2861747560101678
gpqa::gpqa:recp7VwqZlO6v7ly8::openai/gpt-5.2-2025-12-11::augment_human,gpqa,gpqa:recp7VwqZlO6v7ly8,openai/gpt-5.2-2025-12-11,augment_human,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.38168740393406,0.9999969260178212,0.0685797992716792
gpqa::gpqa:recp7VwqZlO6v7ly8::openai/gpt-5.2-2025-12-11::augment_model,gpqa,gpqa:recp7VwqZlO6v7ly8,openai/gpt-5.2-2025-12-11,augment_model,1.0,1.0,0.0,0.0,0.0,1.0,6,3.0,0.5,0.25,False,110001,19.42957940748351,1.0000042179809896,0.2861747820991705
gpqa::gpqa:recp7VwqZlO6v7ly8::openai/gpt-5.2-2025-12-11::human_from_scratch,gpqa,gpqa:recp7VwqZlO6v7ly8,openai/gpt-5.2-2025-12-11,human_from_scratch,1.0,1.0,1.0,1.0,1.0,1.0,6,6.0,1.0,0.0,True,111111,18.691549553335715,1.0000071490324407,0.6864447539080848
gpqa::gpqa:recp7VwqZlO6v7ly8::openai/gpt-5.2-2025-12-11::model_from_scratch,gpqa,gpqa:recp7VwqZlO6v7ly8,openai/gpt-5.2-2025-12-11,model_from_scratch,1.0,1.0,0.0,0.0,0.0,1.0,6,3.0,0.5,0.25,False,110001,18.832566937571755,1.0000008284298931,0.3908883195683636
gpqa::gpqa:recp7VwqZlO6v7ly8::together/Qwen/Qwen3.5-397B-A17B::augment_ablation,gpqa,gpqa:recp7VwqZlO6v7ly8,together/Qwen/Qwen3.5-397B-A17B,augment_ablation,1.0,1.0,1.0,0.0,0.0,1.0,6,4.0,0.6666666666666666,0.22222222222222224,False,111001,18.99954691776089,1.0000057467658323,0.381302422969493
gpqa::gpqa:recp7VwqZlO6v7ly8::together/Qwen/Qwen3.5-397B-A17B::augment_human,gpqa,gpqa:recp7VwqZlO6v7ly8,together/Qwen/Qwen3.5-397B-A17B,augment_human,1.0,1.0,0.0,1.0,1.0,1.0,6,5.0,0.8333333333333334,0.13888888888888892,False,110111,19.14607618054824,1.000009792935879,0.480402302714953
gpqa::gpqa:recp7VwqZlO6v7ly8::together/Qwen/Qwen3.5-397B-A17B::augment_model,gpqa,gpqa:recp7VwqZlO6v7ly8,together/Qwen/Qwen3.5-397B-A17B,augment_model,1.0,1.0,0.0,0.0,0.0,0.0,6,2.0,0.3333333333333333,0.2222222222222223,False,110000,19.19393344721531,1.0000000841091277,0.1990930499555315
gpqa::gpqa:recp7VwqZlO6v7ly8::together/Qwen/Qwen3.5-397B-A17B::human_from_scratch,gpqa,gpqa:recp7VwqZlO6v7ly8,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,1.0,1.0,1.0,1.0,1.0,1.0,6,6.0,1.0,0.0,True,111111,18.455910851363893,1.0000070081481378,0.6864451322585596
gpqa::gpqa:recp7VwqZlO6v7ly8::together/Qwen/Qwen3.5-397B-A17B::model_from_scratch,gpqa,gpqa:recp7VwqZlO6v7ly8,together/Qwen/Qwen3.5-397B-A17B,model_from_scratch,1.0,1.0,1.0,1.0,0.0,1.0,6,5.0,0.8333333333333334,0.1388888888888889,False,111101,18.5969351060402,1.0000041583776291,0.5898230062192453
gpqa::gpqa:recp9KlaeChcn7DzX::google/gemini-3.1-pro-preview::augment_ablation,gpqa,gpqa:recp9KlaeChcn7DzX,google/gemini-3.1-pro-preview,augment_ablation,1.0,1.0,0.0,0.0,0.0,0.0,6,2.0,0.3333333333333333,0.2222222222222223,False,110000,19.15121860567808,1.0000010154029464,0.1990930424530881
gpqa::gpqa:recp9KlaeChcn7DzX::google/gemini-3.1-pro-preview::augment_human,gpqa,gpqa:recp9KlaeChcn7DzX,google/gemini-3.1-pro-preview,augment_human,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.297730066924828,0.9999972067448104,0.0685797992716749
gpqa::gpqa:recp9KlaeChcn7DzX::google/gemini-3.1-pro-preview::augment_model,gpqa,gpqa:recp9KlaeChcn7DzX,google/gemini-3.1-pro-preview,augment_model,1.0,0.0,0.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,100000,19.345610240739155,0.9999988041798612,0.1249147644730608
gpqa::gpqa:recp9KlaeChcn7DzX::google/gemini-3.1-pro-preview::human_from_scratch,gpqa,gpqa:recp9KlaeChcn7DzX,google/gemini-3.1-pro-preview,human_from_scratch,1.0,1.0,0.0,1.0,1.0,0.0,6,4.0,0.6666666666666666,0.22222222222222224,False,110110,18.607585293339444,1.0000035949691637,0.4901957342659318
gpqa::gpqa:recp9KlaeChcn7DzX::google/gemini-3.1-pro-preview::model_from_scratch,gpqa,gpqa:recp9KlaeChcn7DzX,google/gemini-3.1-pro-preview,model_from_scratch,1.0,0.0,1.0,0.0,1.0,0.0,6,3.0,0.5,0.25,False,101010,18.74860594167865,1.0000010490330196,0.3908890624365796
gpqa::gpqa:recp9KlaeChcn7DzX::openai/gpt-5.2-2025-12-11::augment_ablation,gpqa,gpqa:recp9KlaeChcn7DzX,openai/gpt-5.2-2025-12-11,augment_ablation,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.32062974592732,0.9999967530458082,0.0685797992716884
gpqa::gpqa:recp9KlaeChcn7DzX::openai/gpt-5.2-2025-12-11::augment_human,gpqa,gpqa:recp9KlaeChcn7DzX,openai/gpt-5.2-2025-12-11,augment_human,1.0,0.0,0.0,0.0,0.0,1.0,6,2.0,0.3333333333333333,0.22222222222222224,False,100001,19.467166342459407,1.000001235294755,0.1990930219496423
gpqa::gpqa:recp9KlaeChcn7DzX::openai/gpt-5.2-2025-12-11::augment_model,gpqa,gpqa:recp9KlaeChcn7DzX,openai/gpt-5.2-2025-12-11,augment_model,1.0,0.0,0.0,1.0,0.0,0.0,6,2.0,0.3333333333333333,0.22222222222222224,False,100100,19.51504048782612,1.000001209010898,0.1990930267651184
gpqa::gpqa:recp9KlaeChcn7DzX::openai/gpt-5.2-2025-12-11::human_from_scratch,gpqa,gpqa:recp9KlaeChcn7DzX,openai/gpt-5.2-2025-12-11,human_from_scratch,1.0,1.0,0.0,0.0,1.0,0.0,6,3.0,0.5,0.25,False,110010,18.777008098020172,1.0000015491618373,0.3908891343153256
gpqa::gpqa:recp9KlaeChcn7DzX::openai/gpt-5.2-2025-12-11::model_from_scratch,gpqa,gpqa:recp9KlaeChcn7DzX,openai/gpt-5.2-2025-12-11,model_from_scratch,1.0,0.0,0.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,100000,18.91802497521492,0.9999973822221564,0.2072102208152321
gpqa::gpqa:recp9KlaeChcn7DzX::together/Qwen/Qwen3.5-397B-A17B::augment_ablation,gpqa,gpqa:recp9KlaeChcn7DzX,together/Qwen/Qwen3.5-397B-A17B,augment_ablation,1.0,1.0,0.0,1.0,0.0,0.0,6,3.0,0.5,0.25,False,110100,19.085008818635863,1.0000023155941218,0.2861747397925091
gpqa::gpqa:recp9KlaeChcn7DzX::together/Qwen/Qwen3.5-397B-A17B::augment_human,gpqa,gpqa:recp9KlaeChcn7DzX,together/Qwen/Qwen3.5-397B-A17B,augment_human,1.0,0.0,0.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,100000,19.231519983059545,0.9999976881603796,0.1249148020792973
gpqa::gpqa:recp9KlaeChcn7DzX::together/Qwen/Qwen3.5-397B-A17B::augment_model,gpqa,gpqa:recp9KlaeChcn7DzX,together/Qwen/Qwen3.5-397B-A17B,augment_model,0.0,0.0,1.0,1.0,0.0,0.0,6,2.0,0.3333333333333333,0.22222222222222224,False,001100,19.27939747501777,1.0000014072895846,0.1990930182943701
gpqa::gpqa:recp9KlaeChcn7DzX::together/Qwen/Qwen3.5-397B-A17B::human_from_scratch,gpqa,gpqa:recp9KlaeChcn7DzX,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,1.0,1.0,0.0,1.0,0.0,0.0,6,3.0,0.5,0.25,False,110100,18.54136921477788,1.000001469436042,0.3908886069005189
gpqa::gpqa:recp9KlaeChcn7DzX::together/Qwen/Qwen3.5-397B-A17B::model_from_scratch,gpqa,gpqa:recp9KlaeChcn7DzX,together/Qwen/Qwen3.5-397B-A17B,model_from_scratch,1.0,0.0,0.0,1.0,0.0,0.0,6,2.0,0.3333333333333333,0.22222222222222224,False,100100,18.68238816598487,0.9999986948720608,0.2952490863735212
gpqa::gpqa:recpJmTOXx6T48nDJ::google/gemini-3.1-pro-preview::augment_ablation,gpqa,gpqa:recpJmTOXx6T48nDJ,google/gemini-3.1-pro-preview,augment_ablation,0.0,0.0,0.0,1.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,000100,19.18991468035029,0.9999988200213324,0.1249147125673427
gpqa::gpqa:recpJmTOXx6T48nDJ::google/gemini-3.1-pro-preview::augment_human,gpqa,gpqa:recpJmTOXx6T48nDJ,google/gemini-3.1-pro-preview,augment_human,0.0,0.0,0.0,0.0,1.0,0.0,6,1.0,0.16666666666666666,0.1388888888888889,False,000010,19.33643747640538,0.999998787414132,0.1249146215276113
gpqa::gpqa:recpJmTOXx6T48nDJ::google/gemini-3.1-pro-preview::augment_model,gpqa,gpqa:recpJmTOXx6T48nDJ,google/gemini-3.1-pro-preview,augment_model,1.0,0.0,0.0,1.0,0.0,0.0,6,2.0,0.3333333333333333,0.22222222222222224,False,100100,19.384319123613267,1.000001794633164,0.1990930260664945
gpqa::gpqa:recpJmTOXx6T48nDJ::google/gemini-3.1-pro-preview::human_from_scratch,gpqa,gpqa:recpJmTOXx6T48nDJ,google/gemini-3.1-pro-preview,human_from_scratch,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,18.64627681753821,0.9999974158383492,0.1315100033590348
gpqa::gpqa:recpJmTOXx6T48nDJ::google/gemini-3.1-pro-preview::model_from_scratch,gpqa,gpqa:recpJmTOXx6T48nDJ,google/gemini-3.1-pro-preview,model_from_scratch,0.0,1.0,0.0,1.0,0.0,1.0,6,3.0,0.5,0.25,False,010101,18.787310874835168,1.0000015661681296,0.3908888546722862
gpqa::gpqa:recpJmTOXx6T48nDJ::openai/gpt-5.2-2025-12-11::augment_ablation,gpqa,gpqa:recpJmTOXx6T48nDJ,openai/gpt-5.2-2025-12-11,augment_ablation,0.0,0.0,1.0,0.0,1.0,1.0,6,3.0,0.5,0.25,False,001011,19.35934835533568,1.000004870502444,0.2861748472190265
gpqa::gpqa:recpJmTOXx6T48nDJ::openai/gpt-5.2-2025-12-11::augment_human,gpqa,gpqa:recpJmTOXx6T48nDJ,openai/gpt-5.2-2025-12-11,augment_human,0.0,1.0,0.0,0.0,0.0,1.0,6,2.0,0.3333333333333333,0.22222222222222224,False,010001,19.505869619427507,1.000001561992321,0.1990930149496876
gpqa::gpqa:recpJmTOXx6T48nDJ::openai/gpt-5.2-2025-12-11::augment_model,gpqa,gpqa:recpJmTOXx6T48nDJ,openai/gpt-5.2-2025-12-11,augment_model,0.0,0.0,0.0,1.0,0.0,1.0,6,2.0,0.3333333333333333,0.22222222222222224,False,000101,19.553742476515573,1.0000018225756528,0.1990930036346387
gpqa::gpqa:recpJmTOXx6T48nDJ::openai/gpt-5.2-2025-12-11::human_from_scratch,gpqa,gpqa:recpJmTOXx6T48nDJ,openai/gpt-5.2-2025-12-11,human_from_scratch,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,18.815701368848973,0.9999971345523424,0.1315100033590354
gpqa::gpqa:recpJmTOXx6T48nDJ::openai/gpt-5.2-2025-12-11::model_from_scratch,gpqa,gpqa:recpJmTOXx6T48nDJ,openai/gpt-5.2-2025-12-11,model_from_scratch,1.0,0.0,0.0,0.0,0.0,1.0,6,2.0,0.3333333333333333,0.22222222222222224,False,100001,18.95673260571548,0.999999138865859,0.2952489225405009
gpqa::gpqa:recpJmTOXx6T48nDJ::together/Qwen/Qwen3.5-397B-A17B::augment_ablation,gpqa,gpqa:recpJmTOXx6T48nDJ,together/Qwen/Qwen3.5-397B-A17B,augment_ablation,0.0,0.0,0.0,0.0,0.0,1.0,6,1.0,0.16666666666666666,0.13888888888888892,False,000001,19.12369755674744,0.9999983850328424,0.1249147357826093
gpqa::gpqa:recpJmTOXx6T48nDJ::together/Qwen/Qwen3.5-397B-A17B::augment_human,gpqa,gpqa:recpJmTOXx6T48nDJ,together/Qwen/Qwen3.5-397B-A17B,augment_human,0.0,0.0,0.0,0.0,0.0,1.0,6,1.0,0.16666666666666666,0.13888888888888892,False,000001,19.270222121343128,0.9999985823124372,0.1249147163297922
gpqa::gpqa:recpJmTOXx6T48nDJ::together/Qwen/Qwen3.5-397B-A17B::augment_model,gpqa,gpqa:recpJmTOXx6T48nDJ,together/Qwen/Qwen3.5-397B-A17B,augment_model,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.318090429717333,0.999996776165792,0.0685797992716967
gpqa::gpqa:recpJmTOXx6T48nDJ::together/Qwen/Qwen3.5-397B-A17B::human_from_scratch,gpqa,gpqa:recpJmTOXx6T48nDJ,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,18.58005981888449,0.9999968883099702,0.1315100033590407
gpqa::gpqa:recpJmTOXx6T48nDJ::together/Qwen/Qwen3.5-397B-A17B::model_from_scratch,gpqa,gpqa:recpJmTOXx6T48nDJ,together/Qwen/Qwen3.5-397B-A17B,model_from_scratch,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,18.72108104223558,0.999996607593732,0.1315100033590584
gpqa::gpqa:recpki12iG9RUGrz9::google/gemini-3.1-pro-preview::augment_ablation,gpqa,gpqa:recpki12iG9RUGrz9,google/gemini-3.1-pro-preview,augment_ablation,0.0,0.0,0.0,0.0,0.0,1.0,6,1.0,0.16666666666666666,0.13888888888888892,False,000001,19.20715592745503,0.999998892875641,0.124914689856309
gpqa::gpqa:recpki12iG9RUGrz9::google/gemini-3.1-pro-preview::augment_human,gpqa,gpqa:recpki12iG9RUGrz9,google/gemini-3.1-pro-preview,augment_human,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.35367561289836,0.9999972257037104,0.0685797992716868
gpqa::gpqa:recpki12iG9RUGrz9::google/gemini-3.1-pro-preview::augment_model,gpqa,gpqa:recpki12iG9RUGrz9,google/gemini-3.1-pro-preview,augment_model,0.0,0.0,0.0,1.0,0.0,1.0,6,2.0,0.3333333333333333,0.22222222222222224,False,000101,19.40155890327916,1.0000021085737507,0.1990930029590163
gpqa::gpqa:recpki12iG9RUGrz9::google/gemini-3.1-pro-preview::human_from_scratch,gpqa,gpqa:recpki12iG9RUGrz9,google/gemini-3.1-pro-preview,human_from_scratch,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,18.6635185213157,0.9999974219256988,0.1315100033590295
gpqa::gpqa:recpki12iG9RUGrz9::google/gemini-3.1-pro-preview::model_from_scratch,gpqa,gpqa:recpki12iG9RUGrz9,google/gemini-3.1-pro-preview,model_from_scratch,0.0,1.0,0.0,0.0,1.0,0.0,6,2.0,0.3333333333333333,0.22222222222222224,False,010010,18.80454787816965,0.9999994116230272,0.2952487214056395
gpqa::gpqa:recpki12iG9RUGrz9::openai/gpt-5.2-2025-12-11::augment_ablation,gpqa,gpqa:recpki12iG9RUGrz9,openai/gpt-5.2-2025-12-11,augment_ablation,0.0,0.0,0.0,0.0,0.0,1.0,6,1.0,0.16666666666666666,0.13888888888888892,False,000001,19.376580640014215,0.999998639843294,0.1249147122389812
gpqa::gpqa:recpki12iG9RUGrz9::openai/gpt-5.2-2025-12-11::augment_human,gpqa,gpqa:recpki12iG9RUGrz9,openai/gpt-5.2-2025-12-11,augment_human,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.523100060573533,0.9999969690359578,0.0685797992716816
gpqa::gpqa:recpki12iG9RUGrz9::openai/gpt-5.2-2025-12-11::augment_model,gpqa,gpqa:recpki12iG9RUGrz9,openai/gpt-5.2-2025-12-11,augment_model,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.57097381129852,0.9999969872144135,0.068579799271699
gpqa::gpqa:recpki12iG9RUGrz9::openai/gpt-5.2-2025-12-11::human_from_scratch,gpqa,gpqa:recpki12iG9RUGrz9,openai/gpt-5.2-2025-12-11,human_from_scratch,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,18.832943074542943,0.9999971402613193,0.1315100033590268
gpqa::gpqa:recpki12iG9RUGrz9::openai/gpt-5.2-2025-12-11::model_from_scratch,gpqa,gpqa:recpki12iG9RUGrz9,openai/gpt-5.2-2025-12-11,model_from_scratch,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,18.973964831601364,0.9999966070014114,0.131510003359044
gpqa::gpqa:recpki12iG9RUGrz9::together/Qwen/Qwen3.5-397B-A17B::augment_ablation,gpqa,gpqa:recpki12iG9RUGrz9,together/Qwen/Qwen3.5-397B-A17B,augment_ablation,0.0,1.0,1.0,0.0,0.0,0.0,6,2.0,0.3333333333333333,0.22222222222222224,False,011000,19.140945834267267,1.0000006338448026,0.199093034394428
gpqa::gpqa:recpki12iG9RUGrz9::together/Qwen/Qwen3.5-397B-A17B::augment_human,gpqa,gpqa:recpki12iG9RUGrz9,together/Qwen/Qwen3.5-397B-A17B,augment_human,0.0,0.0,1.0,1.0,0.0,0.0,6,2.0,0.3333333333333333,0.22222222222222224,False,001100,19.287469276510468,1.0000014018290968,0.1990930183239231
gpqa::gpqa:recpki12iG9RUGrz9::together/Qwen/Qwen3.5-397B-A17B::augment_model,gpqa,gpqa:recpki12iG9RUGrz9,together/Qwen/Qwen3.5-397B-A17B,augment_model,0.0,0.0,1.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,001000,19.335337029917746,0.9999985783846204,0.1249146875801576
gpqa::gpqa:recpki12iG9RUGrz9::together/Qwen/Qwen3.5-397B-A17B::human_from_scratch,gpqa,gpqa:recpki12iG9RUGrz9,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,18.597301527570693,0.9999968931664768,0.1315100033590295
gpqa::gpqa:recpki12iG9RUGrz9::together/Qwen/Qwen3.5-397B-A17B::model_from_scratch,gpqa,gpqa:recpki12iG9RUGrz9,together/Qwen/Qwen3.5-397B-A17B,model_from_scratch,0.0,1.0,0.0,0.0,1.0,0.0,6,2.0,0.3333333333333333,0.22222222222222224,False,010010,18.73833171484339,0.9999990925285812,0.2952488905610425
gpqa::gpqa:recqFDvYKKRmbnoUb::google/gemini-3.1-pro-preview::augment_ablation,gpqa,gpqa:recqFDvYKKRmbnoUb,google/gemini-3.1-pro-preview,augment_ablation,1.0,1.0,0.0,0.0,1.0,1.0,6,4.0,0.6666666666666666,0.22222222222222224,False,110011,19.097715649463662,1.0000075457062791,0.3813028621967729
gpqa::gpqa:recqFDvYKKRmbnoUb::google/gemini-3.1-pro-preview::augment_human,gpqa,gpqa:recqFDvYKKRmbnoUb,google/gemini-3.1-pro-preview,augment_human,1.0,1.0,0.0,0.0,0.0,1.0,6,3.0,0.5,0.25,False,110001,19.24423500064745,1.0000049056235776,0.2861748341006221
gpqa::gpqa:recqFDvYKKRmbnoUb::google/gemini-3.1-pro-preview::augment_model,gpqa,gpqa:recqFDvYKKRmbnoUb,google/gemini-3.1-pro-preview,augment_model,1.0,1.0,0.0,0.0,0.0,1.0,6,3.0,0.5,0.25,False,110001,19.292108662141978,1.0000049373520803,0.2861748354023168
gpqa::gpqa:recqFDvYKKRmbnoUb::google/gemini-3.1-pro-preview::human_from_scratch,gpqa,gpqa:recqFDvYKKRmbnoUb,google/gemini-3.1-pro-preview,human_from_scratch,1.0,1.0,0.0,0.0,0.0,0.0,6,2.0,0.3333333333333333,0.2222222222222223,False,110000,18.55406847446629,1.0000003786541782,0.2952487722632531
gpqa::gpqa:recqFDvYKKRmbnoUb::google/gemini-3.1-pro-preview::model_from_scratch,gpqa,gpqa:recqFDvYKKRmbnoUb,google/gemini-3.1-pro-preview,model_from_scratch,1.0,1.0,0.0,1.0,0.0,1.0,6,4.0,0.6666666666666666,0.22222222222222224,False,110101,18.69510029240756,1.0000033229306422,0.4901934824448963
