generation_run_name,generator,dataset,sample_id,eval_model,eval_model_display,setting,evaluation_prediction,correct_answer_letter,distractor_source,source_status,round_split_status
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_SC_LBS10902,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,G,round1,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_7133245,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,G,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:MCAS_2010_5_11984,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,J,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_7159285,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,J,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:AIMS_2008_8_13,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,C,J,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:MDSA_2013_8_20,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,D,I,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_7114100,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,J,D,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_7213343,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,J,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_SC_LBS10597,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,E,H,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_7126263,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,D,I,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_7133613,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,I,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_7234605,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,C,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_SC_402984,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,H,round1,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:VASoL_2009_3_22,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,F,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_409349,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,I,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_SC_407417,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,C,I,round1,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:VASoL_2007_5_21,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,G,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:MCAS_2012_8_23651,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,D,I,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_404841,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,D,C,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_416651,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,D,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_416576,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,J,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:MCAS_1998_8_24,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,G,E,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_SC_408367,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,E,J,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:MDSA_2013_8_23,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,C,A,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_SC_405880,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,C,I,round1,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:ACTAAP_2009_5_12,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,E,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:CSZ20754,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,J,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_7188195,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,F,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_7221043,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,C,B,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_415084,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,H,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_415082,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,E,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_SC_416169,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,G,round1,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:MEA_2011_8_13,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,B,H,round1,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:TIMSS_2003_4_pg82,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,F,E,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:CSZ30338,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,J,round1,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:NCEOGA_2013_5_11,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,D,I,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:MCAS_2013_8_29416,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,I,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_7130620,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,I,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_7282083,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,D,G,round1,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_SC_400233,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,J,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_7082443,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,G,round1,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:NCEOGA_2013_8_15,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,G,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_7106593,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,B,H,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_410026,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,I,J,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:ACTAAP_2011_5_1,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,D,H,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:NYSEDREGENTS_2008_4_11,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,D,G,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_LBS10302,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,C,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_7027248,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,D,J,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_SC_401360,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,G,I,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:ACTAAP_2013_5_17,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,B,A,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_407125,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,F,I,round1,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_404820,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,E,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_SC_416168,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,E,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_SC_405130,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,D,B,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:MCAS_8_2015_18,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,H,round1,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_411729,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,B,round1,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:WASL_2004_8_17,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,E,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_SC_415406,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,H,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:MCAS_2000_8_29,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,B,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_416230,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,I,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:MSA_2012_5_2,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,B,G,round1,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_7206553,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,F,D,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:VASoL_2010_3_39,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,C,H,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_416380,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,C,F,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_SC_414156,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,C,J,round1,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:MEA_2013_5_15,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,F,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_SC_416174,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,D,round1,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:TIMSS_1995_8_J6,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,I,round1,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_SC_401587,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,H,round1,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:MDSA_2011_5_23,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,F,G,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:AIMS_2008_8_11,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,J,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_7159215,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,E,I,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:MCAS_2006_9_30,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,J,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:MCAS_1999_4_27,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,I,round1,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:OHAT_2007_5_15,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,G,I,round1,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_7230073,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,E,round1,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_SC_401788,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,I,round1,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:ACTAAP_2014_7_5,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,F,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:MCAS_2004_5_11,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,B,D,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:LEAP__7_10339,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,C,I,round1,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_7034808,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,I,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_7216300,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,B,A,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_SC_400985,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,G,C,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_7188528,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,E,J,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:TIMSS_1995_8_R2,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,B,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_7252245,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,G,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:MCAS_2002_8_17,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,F,round1,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:NCEOGA_2013_5_35,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,E,F,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_7136028,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,B,I,round1,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_7159075,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,J,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:MCAS_2015_5_19,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,C,G,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:MCAS_2014_5_13,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,F,round1,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_SC_400392,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,H,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_7159320,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,C,F,round1,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_7218365,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,J,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:MCAS_2004_9_10-v1,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,D,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:AIMS_2009_4_12,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,G,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:MCAS_2005_9_6,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,J,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:MCAS_1998_4_23,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,B,D,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_7075023,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,F,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_SC_400182,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,G,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:MSA_2013_5_11,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,I,round1,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_SC_408706,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,B,J,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_7213325,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,C,round1,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_SC_LBS10932,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,B,C,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_SC_407247,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,C,round1,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_7024798,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,B,I,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_7180810,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,E,J,round1,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_412780,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,J,G,round1,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:LEAP_2011_8_10434,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,F,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_7200340,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,C,I,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_7085278,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,B,F,round1,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:AKDE&ED_2008_4_35,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,C,J,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:MCAS_1999_8_16,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,C,D,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_SC_400063,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,J,round1,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_SC_401666,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,I,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:TIMSS_2011_8_pg31,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,A,G,round2,kept,matched
together_from_scratch_testing,together/Qwen/Qwen3.5-397B-A17B,arc_challenge,arc_challenge:Mercury_412673,vllm/LiquidAI/LFM2-1.2B,vllm/LiquidAI/LFM2-1.2B,augment_human,H,J,round1,kept,matched
