generator_key,generator,generator_display,dataset,dataset_display,sample_id,cosine_sem_0.90_count,hybrid_match_count,hybrid_match_proportion,any_formula_like_choice,formula_like_choice_count,exact_rule_match_count,cosine_rule_match_count,human_choices,model_choices,matched_human_distractors,matched_model_distractors,matched_pair_similarities,matched_pair_methods
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,mmlu_pro,MMLU,mmlu_pro:1186,2,1,0.3333333333333333,True,1,0,1,"10 separate contracts.
a requirements-output contract.
a divisible contract.","ten separate contracts.
a divisible contract.
a requirements contract.",a divisible contract.,a divisible contract.,1.0,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,mmlu_pro,MMLU,mmlu_pro:1195,1,1,0.3333333333333333,False,0,0,1,"guilty, because the defendant entered the store with a gun in his possession.
guilty, because the owner was placed in fear.
not guilty, because the defendant did not take any money from the victim's person.","guilty, because the owner had a reasonable apprehension of immediate physical harm.
guilty, because the defendant possessed a deadly weapon while committing a larceny.
not guilty, because the defendant took the money from the cash register rather than from the owner's person.","guilty, because the owner was placed in fear.","guilty, because the owner had a reasonable apprehension of immediate physical harm.",0.91555,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,mmlu_pro,MMLU,mmlu_pro:1206,1,1,0.3333333333333333,False,0,0,1,"unconstitutional, because of the President's authority to execute the laws of the United States.
unconstitutional, because of the President's authority as Commander-in-Chief of the Armed Forces.
constitutional, because of Congressional power under the War Powers Act.","unconstitutional, because it infringes upon the President's constitutional authority as Commander-in-Chief of the Armed Forces.
unconstitutional, because the President possesses the exclusive constitutional authority to conduct foreign affairs.
constitutional, because Congress's power to declare war encompasses the regulation of all foreign military deployments.","unconstitutional, because of the President's authority as Commander-in-Chief of the Armed Forces.","unconstitutional, because it infringes upon the President's constitutional authority as Commander-in-Chief of the Armed Forces.",0.95609,cosine_text
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,mmlu_pro,MMLU,mmlu_pro:1206,1,1,0.3333333333333333,False,0,0,1,"unconstitutional, because of the President's authority to execute the laws of the United States.
unconstitutional, because of the President's authority as Commander-in-Chief of the Armed Forces.
constitutional, because of Congressional power under the War Powers Act.","unconstitutional, because the President possesses exclusive authority as Commander-in-Chief to direct the movements and training of the U.S. Armed Forces.
unconstitutional, because the President's sole power over foreign relations precludes congressional interference in joint military exercises with other nations.
unconstitutional, because the statute violates the separation of powers by allowing Congress to dictate operational military decisions reserved to the Executive Branch.","unconstitutional, because of the President's authority as Commander-in-Chief of the Armed Forces.","unconstitutional, because the President possesses exclusive authority as Commander-in-Chief to direct the movements and training of the U.S. Armed Forces.",0.941715,cosine_text
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,mmlu_pro,MMLU,mmlu_pro:1208,1,1,0.3333333333333333,False,0,0,1,"admissible as a vicarious admission.
inadmissible, because the company did not have the opportunity to cross-examine the engineer on the liability issue for which the statement is now being offered.
inadmissible as hearsay not within any recognized exception.","inadmissible as hearsay not subject to any exception.
admissible as a statement against interest.
inadmissible because the company's motive in the wrongful termination lawsuit was not similar to its motive in the products liability lawsuit.",inadmissible as hearsay not within any recognized exception.,inadmissible as hearsay not subject to any exception.,0.916177,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,mmlu_pro,MMLU,mmlu_pro:1219,1,1,0.3333333333333333,False,0,0,1,"inadmissible, because the prosecution cannot initiate evidence of bad character.
inadmissible, because past crimes may not be introduced to prove disposition to commit certain acts.
admissible, because a common plan or scheme may be proven by other similar criminal acts.","inadmissible, because evidence of prior crimes is not admissible to prove a person's propensity to commit the crime charged.
inadmissible, because the prosecution may not introduce character evidence during its case-in-chief unless the defendant has first placed his character at issue.
admissible, but only if the evidence is used to prove motive, intent, or a common scheme or plan, rather than propensity.","inadmissible, because past crimes may not be introduced to prove disposition to commit certain acts.","inadmissible, because evidence of prior crimes is not admissible to prove a person's propensity to commit the crime charged.",0.909877,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,mmlu_pro,MMLU,mmlu_pro:1223,1,1,0.3333333333333333,False,0,0,1,"the co-worker as owner in fee simple.
the boyfriend and the student as joint tenants with right of survivorship.
the co-worker and the student as joint tenants with right of survivorship.","the co-worker in fee simple.
the student and the boyfriend as joint tenants.
the co-worker and the student as joint tenants.",the co-worker as owner in fee simple.,the co-worker in fee simple.,0.92271,cosine_text
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,mmlu_pro,MMLU,mmlu_pro:1223,1,1,0.3333333333333333,False,0,0,1,"the co-worker as owner in fee simple.
the boyfriend and the student as joint tenants with right of survivorship.
the co-worker and the student as joint tenants with right of survivorship.","the student and the boyfriend as joint tenants with right of survivorship.
the student in fee simple absolute, because the forged deed is void and conveyed no interest.
the co-worker in fee simple absolute, as a bona fide purchaser for value who recorded first.",the boyfriend and the student as joint tenants with right of survivorship.,the student and the boyfriend as joint tenants with right of survivorship.,0.997683,cosine_text
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,mmlu_pro,MMLU,mmlu_pro:123,1,1,0.3333333333333333,False,0,0,1,"Traditional currency, Cheap, Unsecure, Charitable giving
Cryptocurrencies, Expensive, Secure, Financial Crime
Traditional currency, Expensive, Unsecure, Charitable giving","Cryptocurrencies, Expensive, Unsecure, Money laundering
Digital currencies, Cheap, Safe, Tax evasion
Blockchain, Fast, Transparent, Fraud","Cryptocurrencies, Expensive, Secure, Financial Crime","Cryptocurrencies, Expensive, Unsecure, Money laundering",0.902772,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,mmlu_pro,MMLU,mmlu_pro:1233,1,1,0.3333333333333333,False,0,0,1,"Granted, because the arrest was illegal and therefore the evidence is considered to be fruit of the poisonous tree.
Denied, because a search incident to a valid arrest in an automobile always includes the trunk of the automobile.
Granted, because the trunk area was out of the range of Stan's control.","Granted, because a search incident to a lawful arrest does not permit searching the trunk of a vehicle.
Granted, because the Officer did not obtain a warrant before searching the closed trunk.
Denied, because the search of the trunk was a valid search incident to a lawful arrest.","Denied, because a search incident to a valid arrest in an automobile always includes the trunk of the automobile.","Denied, because the search of the trunk was a valid search incident to a lawful arrest.",0.901876,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,mmlu_pro,MMLU,mmlu_pro:1237,1,1,0.3333333333333333,False,0,0,1,"No, because the title insurance policy expired when the woman conveyed the lot to the friend.
Yes, because the tax lien was not listed as an exception on the title insurance policy.
Yes, because the woman is liable to the friend for breach of the covenant against encumbrances, and the title policy should cover the friend's potential loss.","Yes, because the tax lien was a title defect that existed at the time the title insurance policy was issued.
Yes, because an owner's policy of title insurance runs with the land to benefit subsequent grantees.
No, because the friend accepted a quitclaim deed and failed to conduct her own title search.","Yes, because the tax lien was not listed as an exception on the title insurance policy.","Yes, because the tax lien was a title defect that existed at the time the title insurance policy was issued.",0.955421,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,mmlu_pro,MMLU,mmlu_pro:1244,1,1,0.3333333333333333,False,0,0,1,"The court should first hold a nonjury trial of the city's claim without giving binding effect to its findings or conclusions in the later jury trial of the team's counterclaim.
The court should schedule a jury trial of both the city's claim and the team's counterclaim.
The court should first hold a nonjury trial of the city's claim, and then a jury trial of the issues remaining in the team's counterclaim.","The court should first hold a nonjury trial of the city's claim, because the equitable claim was filed prior to the legal counterclaim.
The court should first hold a nonjury trial of the city's claim, because the team's legal counterclaim is merely incidental to the city's primary equitable claim.
The court should hold a single jury trial for both claims, because when legal and equitable claims share common factual issues, all claims must be decided by a jury.","The court should first hold a nonjury trial of the city's claim, and then a jury trial of the issues remaining in the team's counterclaim.","The court should first hold a nonjury trial of the city's claim, because the team's legal counterclaim is merely incidental to the city's primary equitable claim.",0.930724,cosine_text
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,mmlu_pro,MMLU,mmlu_pro:1244,1,1,0.3333333333333333,False,0,0,1,"The court should first hold a nonjury trial of the city's claim without giving binding effect to its findings or conclusions in the later jury trial of the team's counterclaim.
The court should schedule a jury trial of both the city's claim and the team's counterclaim.
The court should first hold a nonjury trial of the city's claim, and then a jury trial of the issues remaining in the team's counterclaim.","The court should first hold a nonjury trial of the city's claim for a permanent injunction, and then a jury trial of the issues remaining in the team's counterclaim.
The court should hold a nonjury trial for both the city's claim and the team's counterclaim because the equitable nature of the main claim precludes a jury trial.
The court should hold a jury trial for both claims, extending the team's jury demand to the city's injunction claim to ensure uniform fact-finding.","The court should first hold a nonjury trial of the city's claim, and then a jury trial of the issues remaining in the team's counterclaim.","The court should first hold a nonjury trial of the city's claim for a permanent injunction, and then a jury trial of the issues remaining in the team's counterclaim.",0.953365,cosine_text
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,mmlu_pro,MMLU,mmlu_pro:125,1,1,0.3333333333333333,False,0,0,1,"Environmental, Overuse of resources, Underpopulation, Unsustainability
Economic, Overuse of resources, Overpopulation, Over pollution,
Economic, Underuse of resources, Underpopulation, Unsustainability","Economic, Overuse of resources, Overpopulation, Over pollution
Social, Inequality in resource distribution, Rapid urbanisation, Cultural consumption patterns
Technological, Resource scarcity, Energy inefficiency, Wasteful production processes","Economic, Overuse of resources, Overpopulation, Over pollution,","Economic, Overuse of resources, Overpopulation, Over pollution",0.989025,cosine_text
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,mmlu_pro,MMLU,mmlu_pro:125,1,1,0.3333333333333333,False,0,0,1,"Environmental, Overuse of resources, Underpopulation, Unsustainability
Economic, Overuse of resources, Overpopulation, Over pollution,
Economic, Underuse of resources, Underpopulation, Unsustainability","Economic, Overuse of resources, Overpopulation, Over pollution
Social, Underuse of resources, Underpopulation, Under pollution
Political, Overuse of resources, Underpopulation, Over pollution","Economic, Overuse of resources, Overpopulation, Over pollution,","Economic, Overuse of resources, Overpopulation, Over pollution",0.989025,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,mmlu_pro,MMLU,mmlu_pro:1259,1,1,0.3333333333333333,True,1,0,1,"guilty, because she was under a binding contractual obligation to pay the parking fee.
not guilty, because the $14 charge was excessively high.
not guilty, because the defendant cannot be charged with larceny of her own motor vehicle.","not guilty, because she was the lawful owner of the car.
not guilty, because her refusal to pay was based on a genuine dispute over the parking fee.
guilty, because she trespassed onto the parking lot to regain possession of her car.","guilty, because she was under a binding contractual obligation to pay the parking fee.","not guilty, because her refusal to pay was based on a genuine dispute over the parking fee.",0.904778,cosine_text
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,mmlu_pro,MMLU,mmlu_pro:1259,1,1,0.3333333333333333,True,1,0,1,"guilty, because she was under a binding contractual obligation to pay the parking fee.
not guilty, because the $14 charge was excessively high.
not guilty, because the defendant cannot be charged with larceny of her own motor vehicle.","not guilty, because a person cannot commit larceny of her own property since she retained title to the car at all times
not guilty, because she acted under a good-faith claim of right to reclaim her car, negating the felonious intent required for larceny
not guilty, because she lacked intent to permanently deprive the parking lot of the car and at most committed a breach of contract by refusing to pay the fee","guilty, because she was under a binding contractual obligation to pay the parking fee.","not guilty, because she lacked intent to permanently deprive the parking lot of the car and at most committed a breach of contract by refusing to pay the fee",0.902342,cosine_text
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,mmlu_pro,MMLU,mmlu_pro:126,1,1,0.3333333333333333,False,0,0,1,"Individual, Professional, Organizational, Personal
Individual, Organizational, Organizational, Professional
Professional, Individual, Personal, Organizational","Financial, Organizational, Personal, Financial
Professional, Personal, Organizational, Personal
Legal, Professional, Personal, Legal","Professional, Individual, Personal, Organizational","Professional, Personal, Organizational, Personal",0.951293,cosine_text
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,mmlu_pro,MMLU,mmlu_pro:126,1,1,0.3333333333333333,False,0,0,1,"Individual, Professional, Organizational, Personal
Individual, Organizational, Organizational, Professional
Professional, Individual, Personal, Organizational","Financial, Organizational, Personal, Organizational
Professional, Corporate, Personal, Organizational
Professional, Organizational, Ethical, Organizational","Professional, Individual, Personal, Organizational","Professional, Corporate, Personal, Organizational",0.93735,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,mmlu_pro,MMLU,mmlu_pro:1264,1,1,0.3333333333333333,False,0,0,1,"Robbery only.
Assault, battery, and robbery.
Larceny, robbery, and burglary.","Burglary and larceny.
Robbery and trespass.
Larceny and assault.","Larceny, robbery, and burglary.",Burglary and larceny.,0.957933,cosine_text
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,mmlu_pro,MMLU,mmlu_pro:1264,1,1,0.3333333333333333,False,0,0,1,"Robbery only.
Assault, battery, and robbery.
Larceny, robbery, and burglary.","Larceny and burglary
Robbery and kidnapping
Assault and criminal trespass","Larceny, robbery, and burglary.",Larceny and burglary,0.926654,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,mmlu_pro,MMLU,mmlu_pro:1276,1,1,0.3333333333333333,False,0,0,1,"inadmissible, because it is hearsay not within any recognized exception.
admissible, because the official had firsthand knowledge of the information contained in the agency's employment records.
inadmissible, because the agency employment records are the best evidence to substantiate whether the defendant was actually in the employ of the governmental intelligence agency.","inadmissible, because the actual records must be introduced into evidence to prove the absence of an entry.
inadmissible, because the official's testimony constitutes hearsay not within any exception.
admissible, because the official has personal knowledge of the agency's employment records.","admissible, because the official had firsthand knowledge of the information contained in the agency's employment records.","admissible, because the official has personal knowledge of the agency's employment records.",0.920727,cosine_text
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,mmlu_pro,MMLU,mmlu_pro:1279,1,1,0.3333333333333333,False,0,0,1,"inadmissible to impeach Sally because she is only a witness and not the criminal defendant.
inadmissible to impeach Sally because she never admitted her guilt since she entered a plea of nolo contendere.
inadmissible to impeach Sally because she received a suspended sentence.","inadmissible to impeach Sally because she received a suspended sentence rather than a term of imprisonment
inadmissible to impeach Sally because vehicular homicide does not involve a false statement or dishonesty
inadmissible because the probative value of the evidence is substantially outweighed by the danger of unfair prejudice",inadmissible to impeach Sally because she received a suspended sentence.,inadmissible to impeach Sally because she received a suspended sentence rather than a term of imprisonment,0.93627,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,mmlu_pro,MMLU,mmlu_pro:1294,1,1,0.3333333333333333,False,0,0,1,"John Locke
Emmanuel Kant
Alan Gerwith","John Locke
John Stuart Mill
Thomas Hobbes",John Locke,John Locke,1.0,cosine_text
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,mmlu_pro,MMLU,mmlu_pro:1294,1,1,0.3333333333333333,False,0,0,1,"John Locke
Emmanuel Kant
Alan Gerwith","John Locke
Thomas Hobbes
Jean-Jacques Rousseau",John Locke,John Locke,1.0,cosine_text
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,mmlu_pro,MMLU,mmlu_pro:1294,1,1,0.3333333333333333,False,0,0,1,"John Locke
Emmanuel Kant
Alan Gerwith","John Locke
John Stuart Mill
Jean-Jacques Rousseau",John Locke,John Locke,1.0,cosine_text
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,mmlu_pro,MMLU,mmlu_pro:1303,1,1,0.3333333333333333,False,0,0,1,"lose, because the neighbor's non-use of the driveway effectuated an abandonment of the easement.
win, because he acquired an implied easement to use the driveway as owner of the dominant tenement.
lose, because the Statute of Frauds was not satisfied.","lose, because the neighbor's deed was never recorded, making the easement void against the daughter.
lose, because the neighbor's failure to use the driveway constituted an abandonment of the easement.
lose, because the deed from the neighbor to the professor did not expressly mention the easement, so it was not conveyed.","lose, because the neighbor's non-use of the driveway effectuated an abandonment of the easement.","lose, because the neighbor's failure to use the driveway constituted an abandonment of the easement.",0.964328,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,mmlu_pro,MMLU,mmlu_pro:1309,1,1,0.3333333333333333,False,0,0,1,"inadmissible, because it was not a spontaneous utterance.
inadmissible, as hearsay not within any exception.
admissible, as a statement of the declarant's present state of mind.","inadmissible, because it is hearsay not within any exception.
inadmissible, because the identity of the out-of-court declarant is unknown.
admissible, because it is offered to prove that there was a piece of fish on the sidewalk.","inadmissible, as hearsay not within any exception.","inadmissible, because it is hearsay not within any exception.",0.967407,cosine_text
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,mmlu_pro,MMLU,mmlu_pro:1309,1,1,0.3333333333333333,False,0,0,1,"inadmissible, because it was not a spontaneous utterance.
inadmissible, as hearsay not within any exception.
admissible, as a statement of the declarant's present state of mind.","inadmissible, because the statement constitutes hearsay and does not fall within any recognized exception.
admissible, because it is relevant to show that the market owner had notice of the dangerous condition.
inadmissible, because the probative value of the testimony is substantially outweighed by the danger of unfair prejudice.","inadmissible, as hearsay not within any exception.","inadmissible, because the statement constitutes hearsay and does not fall within any recognized exception.",0.909912,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,mmlu_pro,MMLU,mmlu_pro:1316,1,1,0.3333333333333333,False,0,0,1,"admissible, because the original contract was lost.
inadmissible, because the best evidence rule requires that the original contract always be used as evidence.
admissible, because the duplicate is a carbon copy.","admissible, because a duplicate carbon copy is generally admissible to the same extent as an original.
admissible, because the original written contract was lost prior to trial.
inadmissible, because the best evidence rule requires the original document to be introduced into evidence.","admissible, because the duplicate is a carbon copy.","admissible, because a duplicate carbon copy is generally admissible to the same extent as an original.",0.947095,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,mmlu_pro,MMLU,mmlu_pro:1317,1,1,0.3333333333333333,False,0,0,1,"Yes, because the graduate did not intend to defraud the company.
No, because filing-the complaint with the prosecutor was not outrageous conduct.
No, because the company did not intend to cause the graduate to suffer severe emotional distress.","No, because the company had probable cause to believe the graduate committed larceny by trick.
No, because the company did not act with the specific intent to cause the graduate severe emotional distress.
Yes, because the graduate's severe emotional distress resulted in actual damages, including the loss of her job.","No, because the company did not intend to cause the graduate to suffer severe emotional distress.","No, because the company did not act with the specific intent to cause the graduate severe emotional distress.",0.979258,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,mmlu_pro,MMLU,mmlu_pro:132,1,1,0.3333333333333333,False,0,0,1,"Service
Inbound logistics
Outbound logistics","Inbound Logistics
Operations
Marketing and Sales",Inbound logistics,Inbound Logistics,1.0,cosine_text
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,mmlu_pro,MMLU,mmlu_pro:132,1,1,0.3333333333333333,False,0,0,1,"Service
Inbound logistics
Outbound logistics","Inbound logistics
Operations
Marketing and sales",Inbound logistics,Inbound logistics,1.0,cosine_text
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,mmlu_pro,MMLU,mmlu_pro:132,1,1,0.3333333333333333,False,0,0,1,"Service
Inbound logistics
Outbound logistics","Operations
Marketing and Sales
Outbound Logistics",Outbound logistics,Outbound Logistics,1.0,cosine_text
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,mmlu_pro,MMLU,mmlu_pro:1332,1,1,0.3333333333333333,False,0,0,1,"recover, because the taxi driver's conduct was the proximate cause of the clerk's injuries.
not recover, because the police officer intended to shoot the taxi driver, not the store clerk.
recover, because it was foreseeable that the taxi driver's conduct would result in the clerk being shot.","recover, because the risk of violence is a foreseeable consequence of verbally confronting a police officer.
recover, based on the doctrine of transferred intent, since the taxi driver intended to harm the police officer.
recover, because the taxi driver's conduct was the factual cause of the clerk's injury.","recover, because the taxi driver's conduct was the proximate cause of the clerk's injuries.","recover, because the taxi driver's conduct was the factual cause of the clerk's injury.",0.947915,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,mmlu_pro,MMLU,mmlu_pro:1349,1,1,0.3333333333333333,False,0,0,1,"intervening cause of the pedestrian's injuries.
superseding cause of the pedestrian's injuries.
direct cause of the pedestrian's injuries.","cause in fact, but not the proximate cause, of the pedestrian's injuries.
superseding cause of the pedestrian's injuries.
sole proximate cause of the pedestrian's injuries.",superseding cause of the pedestrian's injuries.,superseding cause of the pedestrian's injuries.,1.0,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,mmlu_pro,MMLU,mmlu_pro:1353,1,1,0.3333333333333333,False,0,0,1,"an easement by necessity.
an easement implied by prior use.
an easement in gross.","an easement by prescription.
an easement by necessity.
a license.",an easement by necessity.,an easement by necessity.,1.0,cosine_text
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,mmlu_pro,MMLU,mmlu_pro:1353,1,1,0.3333333333333333,False,0,0,1,"an easement by necessity.
an easement implied by prior use.
an easement in gross.","a license
a prescriptive easement
an easement by necessity",an easement by necessity.,an easement by necessity,0.980296,cosine_text
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,mmlu_pro,MMLU,mmlu_pro:1359,1,1,0.3333333333333333,False,0,0,1,"The man and his brother have committed criminal conspiracy and attempted murder.
The man and his brother are guilty of conspiracy and attempted murder, but the friend is guilty of nothing.
The man and his brother are guilty of conspiracy but not attempted murder.","All three men are guilty of criminal conspiracy and attempted murder because the friend aided and encouraged the crime by supplying the method and helping obtain the poison.
The man and his brother are guilty only of criminal conspiracy (not attempted murder), and the friend is not guilty of any crime because he withdrew before any overt act toward the killing occurred.
The man and his brother are guilty of attempted murder but not criminal conspiracy because merely purchasing and bringing poison does not satisfy the overt-act requirement for conspiracy; the friend is guilty of no crime because he never intended to participate in the killing.","The man and his brother are guilty of conspiracy and attempted murder, but the friend is guilty of nothing.","The man and his brother are guilty only of criminal conspiracy (not attempted murder), and the friend is not guilty of any crime because he withdrew before any overt act toward the killing occurred.",0.932252,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,mmlu_pro,MMLU,mmlu_pro:1362,1,1,0.3333333333333333,False,0,0,1,"prevail, because the coach intended to cause him to suffer emotional distress.
not prevail, because the coach acted reasonably under the circumstances, since everyone on the team hated the football player.
prevail, because the coach's remark did, in fact, cause the football player to suffer emotional distress.","prevail, because the coach intended to cause the football player severe emotional distress.
prevail, because the coach's statements were the proximate cause of the football player's suicide attempt.
not prevail, because words alone are insufficient to establish a claim for intentional infliction of emotional distress.","prevail, because the coach intended to cause him to suffer emotional distress.","prevail, because the coach intended to cause the football player severe emotional distress.",0.956154,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,mmlu_pro,MMLU,mmlu_pro:1371,1,1,0.3333333333333333,True,1,0,1,"The detective, because the market value of the painting exceeded its insured value, so there was sufficient consideration to support the woman's promise.
The woman, because her promise was gratuitous.
The detective, because he did the act necessary to constitute an acceptance of the woman's offer.","The detective, because he accepted the woman's offer for a unilateral contract by successfully recovering the painting.
The detective, because the painting's market value exceeded its insured value, which provided adequate consideration for the promise.
The woman, because her oral promise to pay the $50,000 reward is unenforceable under the Statute of Frauds.","The detective, because the market value of the painting exceeded its insured value, so there was sufficient consideration to support the woman's promise.","The detective, because the painting's market value exceeded its insured value, which provided adequate consideration for the promise.",0.914949,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,mmlu_pro,MMLU,mmlu_pro:1374,1,1,0.3333333333333333,False,0,0,1,"quasi contract
secondary party beneficiary contract
voidable contract","voidable contract
unenforceable contract
executory contract",voidable contract,voidable contract,1.0,cosine_text
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,mmlu_pro,MMLU,mmlu_pro:1374,1,1,0.3333333333333333,False,0,0,1,"quasi contract
secondary party beneficiary contract
voidable contract","voidable contract
unenforceable contract
executory contract",voidable contract,voidable contract,1.0,cosine_text
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,mmlu_pro,MMLU,mmlu_pro:1374,1,1,0.3333333333333333,False,0,0,1,"quasi contract
secondary party beneficiary contract
voidable contract","voidable contract
valid contract
unenforceable contract",voidable contract,voidable contract,1.0,cosine_text
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,mmlu_pro,MMLU,mmlu_pro:1375,1,1,0.3333333333333333,False,0,0,1,"Gray
Austin
Holland","Austin
Blackstone
Keeton",Austin,Austin,1.0,cosine_text
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,mmlu_pro,MMLU,mmlu_pro:1376,1,1,0.3333333333333333,False,0,0,1,"All States enjoy such jurisdiction
The coastal State
The International Tribunal for the Law of the Sea","The coastal State
The State of the shipowner's nationality
The State of the victim's nationality",The coastal State,The coastal State,1.0,cosine_text
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,mmlu_pro,MMLU,mmlu_pro:1376,1,1,0.3333333333333333,False,0,0,1,"All States enjoy such jurisdiction
The coastal State
The International Tribunal for the Law of the Sea","The coastal State
The port State
The State of nationality of the perpetrator",The coastal State,The coastal State,1.0,cosine_text
